id_cliente,uf,municipio,segmento_cliente,natureza_juridica,fonte_cliente,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente
4225130615615,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,33.58-3-11,"(20000, 30000]","(3000, 4000]",40.0,4.0,"Bancos e Financeiro, Bancos e Financeiro, Educação, Bancos e Financeiro, Saúde",1.0,,,,,,0.0
4228593948761,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 5,79.91-3-61,"(1500, 2000]","(450, 600]",0.0,0.0,,0.0,,,,,,1.0
4232303620203,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
4233163131614,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(3000, 5000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,0.0
4241176606975,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-92,"(8000, 10000]","(150, 250]",0.0,0.0,,0.0,,,,"(100, 200]",1.0,0.0
4241887555474,CE,REDENCAO,Segmento 15,213-5 - Empresário (Individual),Fonte 1,39.15-7-73,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,1.0
4241992672385,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(1300, 1600]",0.0,0.0,,1.0,"(0, 5]",$,,,,0.0
4244439456040,CE,FORTALEZA,Segmento 9,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(3000, 5000]","(5000, 8000]",1.0,0.0,Bancos e Financeiro,0.0,,,,,,0.0
4245611628809,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(3000, 4000]",0.0,0.0,,0.0,"(10, 20]",$,,"(500, 750]",1.0,0.0
4247114401397,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(1500, 2000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4248415740311,CE,CAUCAIA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4249223196007,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(450, 600]",3.0,0.0,"Bancos e Financeiro, Alimentos e Bebidas",1.0,,,,,,1.0
4255837147427,CE,PACATUBA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
4256225956758,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.77-2-39,"(3000, 5000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
4256557239976,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4258769579662,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(600, 750]",4.0,0.0,Bancos e Financeiro,0.0,,,,,,0.0
4266134283152,CE,FORTALEZA,Segmento 2,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(1500, 2000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
4273965818839,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-24,"(8000, 10000]","(900, 1150]",0.0,3.0,,0.0,"(30, 50]",$$$$,,,,1.0
4274010042173,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(8000, 10000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4278559155908,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
4280455060983,CE,AQUIRAZ,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(20000, 30000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
4281864310481,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(8000, 10000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4282054900974,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(70000, 100000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
4282981399136,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 2,77.77-2-39,"(100000, 200000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4283059209069,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(1300, 1600]",0.0,0.0,,0.0,,$,,,,1.0
4283930932908,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
4295046712155,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(50000, 70000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4296416731524,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
4298132273543,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(20000, 30000]","(8000, 25000]",0.0,0.0,,1.0,,$,,,,0.0
4298438251427,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
4299128925156,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(100000, 200000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
4300456367524,CE,HORIZONTE,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(15000, 20000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4300889573546,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(30000, 50000]","(600, 750]",9.0,1.0,Alimentos e Bebidas,1.0,,,,,,0.0
4303789704250,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(8000, 10000]","(1150, 1300]",0.0,0.0,,1.0,"(0, 5]",$,,"(750, 1000]",1.0,0.0
4304918996811,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(10000, 15000]","(1600, 2000]",0.0,0.0,,0.0,,,,"(1000, 2500]",1.0,0.0
4312162887193,CE,SAO GONCALO DO AMARANTE,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(15000, 20000]","(2400, 3000]",2.0,2.0,Distribuição,1.0,,,,,,0.0
4313601376520,CE,AQUIRAZ,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(3000, 5000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
4313965736258,CE,CAUCAIA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,77.12-9-28,"(5000, 8000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4313992326913,CE,FORTALEZA,Segmento 11,213-5 - Empresário (Individual),Fonte 2,53.23-6-84,"(3000, 5000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
4317341496834,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(8000, 10000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
4317380776077,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(1500, 2000]","(450, 600]",0.0,0.0,,1.0,,,,,,1.0
4317492487504,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(3000, 5000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
4318641924743,CE,PACAJUS,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.33-2-77,"(5000, 8000]","(150, 250]",0.0,0.0,,0.0,,,,,,1.0
4318841535990,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(15000, 20000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4321836755294,CE,AQUIRAZ,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(100000, 200000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4327057085812,CE,FORTALEZA,Segmento 9,213-5 - Empresário (Individual),Fonte 1,77.49-8-16,"(1500, 2000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
4327386587278,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.12-9-84,"(2000, 3000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
4327600929181,CE,AQUIRAZ,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4328547460623,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(200, 1000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
4330926267896,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-92,"(3000, 5000]","(2000, 2400]",0.0,1.0,,1.0,,$$$$,,,,1.0
4332325835149,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(5000, 8000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4336052911567,CE,ITAITINGA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4336351622270,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,77.12-9-14,"(15000, 20000]","(900, 1150]",0.0,0.0,,1.0,"(0, 5]",$,,,,1.0
4338746290508,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(200, 1000]","(1150, 1300]",0.0,0.0,,0.0,,$,,,,0.0
4338816977974,CE,FORTALEZA,Segmento 8,205-4 - Sociedade Anônima Fechada,Fonte 5,33.58-3-11,"(200000, 1000000]","(1600, 2000]",64.0,79.0,"Limpeza, Logística, Tecnologia, Diversos, Telecomunicações, Comunicação",0.0,,,,,,1.0
4339948444143,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
4339972285206,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,77.59-9-41,"(3000, 5000]","(350, 450]",0.0,0.0,,0.0,,,,,,0.0
4341290438472,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(0, 1]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
4342982662035,CE,CAUCAIA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(3000, 5000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4345462178038,CE,PACAJUS,Segmento 5,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(3000, 5000]","(600, 750]",0.0,0.0,,1.0,,,,,,1.0
4345467625557,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-65,"(1000, 1500]","(900, 1150]",1.0,0.0,Tecnologia e Pagamentos,0.0,,,,,,0.0
4351004480318,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(100000, 200000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
4355881630718,CE,FORTALEZA,Segmento 8,206-2 - Sociedade Empresária Limitada,Fonte 5,25.20-4-71,"(50000, 70000]","(4000, 5000]",0.0,0.0,,1.0,"(200, 500]",$,,,,0.0
4356695913206,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(10000, 15000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
4360122611529,CE,CASCAVEL,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(10000, 15000]","(4000, 5000]",0.0,1.0,,1.0,,,,,,1.0
4361776337319,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(750, 900]",1.0,0.0,Financeiro,1.0,,,,,,1.0
4365466713669,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(8000, 10000]","(250, 350]",0.0,0.0,,0.0,,,"(3.0, 4.0]","(0, 5]",1.0,0.0
4375316887136,CE,MARACANAU,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(10000, 15000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
4376737100184,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(200000, 1000000]","(450, 600]",0.0,0.0,,1.0,,,,,,1.0
4378257669280,CE,HORIZONTE,Segmento 18,213-5 - Empresário (Individual),Fonte 5,39.87-6-92,"(10000, 15000]","(2000, 2400]",3.0,0.0,,1.0,,,,,,0.0
4380804824278,CE,HORIZONTE,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.77-2-39,"(30000, 50000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
4381093493077,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(1500, 2000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4381733104105,CE,MARACANAU,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(150, 250]",8.0,0.0,"Bancos e Financeiro, Bancos e Financeiro, Bancos e Financeiro",1.0,,,,,,0.0
4389889123291,CE,GUAIUBA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,77.12-9-14,"(200, 1000]","(3000, 4000]",2.0,0.0,Alimentos e Bebidas,0.0,,,,,,0.0
4397650248167,CE,MARANGUAPE,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(15000, 20000]","(750, 900]",0.0,0.0,,1.0,,$,,,,0.0
4398590666313,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(3000, 5000]","(900, 1150]",1.0,2.0,Tecnologia e Pagamentos,1.0,,,,,,0.0
4400548519715,CE,EUSEBIO,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,77.49-8-16,"(70000, 100000]","(0, 25]",0.0,0.0,,1.0,,,,,,1.0
4402804050088,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(20000, 30000]","(750, 900]",0.0,0.0,,0.0,,,,,,1.0
4407995230570,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(15000, 20000]","(3000, 4000]",1.0,0.0,Alimentos e Bebidas,1.0,,,,,,0.0
4409530312090,CE,FORTALEZA,Segmento 1,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(200000, 1000000]","(450, 600]",0.0,3.0,,0.0,,,,,,0.0
4410904074891,CE,MARACANAU,Segmento 9,213-5 - Empresário (Individual),Fonte 5,77.12-9-84,"(3000, 5000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
4413497450286,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,1.0
4413848157174,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,78.78-2-55,"(20000, 30000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,1.0
4413985500854,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 5,53.23-6-74,"(3000, 5000]","(900, 1150]",0.0,0.0,,1.0,,,,,,1.0
4414647243851,CE,CASCAVEL,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(2000, 3000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
4415007158884,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,25.11-1-14,"(1500, 2000]","(1600, 2000]",1.0,0.0,Tecnologia,1.0,,,,,,1.0
4415022789950,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(50, 100]",1.0,0.0,Alimentos e Bebidas,0.0,,,,,,1.0
4417510401209,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 2,39.15-7-73,"(20000, 30000]","(750, 900]",5.0,4.0,"Indústria, Alimentos e Bebidas, Alimentos e Bebidas",0.0,"(10, 20]",$$$,,"(30, 50]",1.0,1.0
4419133022305,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(10000, 15000]","(600, 750]",0.0,0.0,,1.0,,,,,,1.0
4420657058003,CE,CAUCAIA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-92,"(200, 1000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4421442045695,CE,SAO GONCALO DO AMARANTE,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(1600, 2000]",2.0,0.0,Bancos e Financeiro,1.0,,,,,,0.0
4422160551487,CE,FORTALEZA,Segmento 9,213-5 - Empresário (Individual),Fonte 1,25.20-4-80,"(30000, 50000]","(450, 600]",0.0,0.0,,0.0,,,,,,1.0
4423928081831,CE,SAO LUIS DO CURU,Segmento 7,206-2 - Sociedade Empresária Limitada,Fonte 2,77.34-8-38,"(100000, 200000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
4425979962796,CE,CAUCAIA,Segmento 4,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(2000, 3000]","(0, 25]",0.0,0.0,,1.0,,,,,,0.0
4427974496616,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(3000, 5000]","(1300, 1600]",0.0,0.0,,1.0,,,,,,1.0
4429234867581,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-77,"(10000, 15000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,1.0
4432717900919,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(15000, 20000]","(4000, 5000]",0.0,0.0,,0.0,,$,,,,0.0
4435839102587,CE,FORTALEZA,Segmento 5,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),Fonte 5,53.23-6-24,"(70000, 100000]","(5000, 8000]",0.0,0.0,,0.0,,$,,,,0.0
4435947019795,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(8000, 10000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
4439623707833,CE,AQUIRAZ,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(100000, 200000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4442079357369,CE,MARACANAU,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.78-2-37,"(5000, 8000]","(50, 100]",0.0,0.0,,0.0,,,,,,1.0
4443538573571,CE,FORTALEZA,Segmento 2,213-5 - Empresário (Individual),Fonte 5,53.35-1-24,"(3000, 5000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
4444439027766,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(10000, 15000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
4450037153707,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(600, 750]",0.0,0.0,,1.0,,,,,,1.0
4450957529354,CE,FORTALEZA,Segmento 11,213-5 - Empresário (Individual),Fonte 4,53.77-2-48,"(1, 200]","(150, 250]",0.0,0.0,,1.0,,,,,,1.0
4451519302665,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(600, 750]",2.0,0.0,,1.0,,,,,,0.0
4451965511152,CE,AQUIRAZ,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(3000, 5000]","(5000, 8000]",1.0,0.0,Saúde,0.0,,,,,,0.0
4454999156076,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(15000, 20000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
4455261076900,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(25, 50]",1.0,0.0,,0.0,,,,,,1.0
4456255956262,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(10000, 15000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
4458804546338,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(30000, 50000]","(600, 750]",0.0,0.0,,1.0,,,,,,0.0
4462095005576,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 2,77.74-5-45,"(20000, 30000]","(25, 50]",0.0,0.0,,1.0,,,,,,1.0
4464088694711,CE,ITAITINGA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(600, 750]",8.0,0.0,"Alimentos e Bebidas, Bancos e Financeiro, Bancos e Financeiro, Financeiro, Alimentos e Bebidas, Alimentos e Bebidas, Indústria",1.0,,,,,,0.0
4466611564313,CE,CAUCAIA,Segmento 14,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(3000, 5000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4469285335739,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(2000, 3000]","(450, 600]",1.0,0.0,Tecnologia e Pagamentos,1.0,,,,,,0.0
4472097206585,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 2,53.35-1-92,"(200, 1000]","(3000, 4000]",1.0,0.0,Bancos e Financeiro,1.0,,,,,,0.0
4473884509891,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
4475190633450,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-14,"(30000, 50000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
4479319016614,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(5000, 8000]",0.0,1.0,,1.0,,,,,,0.0
4479648659418,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.35-1-65,"(3000, 5000]","(1600, 2000]",6.0,2.0,"Financeiro, Alimentos e Bebidas, Tecnologia e Pagamentos",1.0,,,,,,1.0
4479706707352,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(30000, 50000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4481314166605,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,93.56-7-91,"(15000, 20000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
4482255201663,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(15000, 20000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
4486292484782,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(70000, 100000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4487462928395,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,77.12-9-14,"(70000, 100000]","(5000, 8000]",16.0,0.0,Tecnologia,0.0,"(0, 5]",$,,"(1000, 2500]",1.0,0.0
4488133628930,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(30000, 50000]","(1600, 2000]",0.0,0.0,,0.0,,$,,,,0.0
4488899751429,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(1000, 1500]","(3000, 4000]",0.0,0.0,,0.0,,,,,,1.0
4489540354464,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(200000, 1000000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4489832063003,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(200, 1000]","(600, 750]",0.0,0.0,,0.0,"(100, 200]",$,,,,0.0
4491669849530,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(0, 1]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
4492878482834,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(50000, 70000]","(8000, 25000]",0.0,1.0,,0.0,,,,,,0.0
4496278645174,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,53.77-2-48,"(30000, 50000]","(25, 50]",0.0,0.0,,1.0,,,,,,0.0
4497703582300,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(50000, 70000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
4501329463652,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,77.74-5-45,"(20000, 30000]","(2000, 2400]",0.0,1.0,,1.0,,,,,,0.0
4502441770570,CE,FORTALEZA,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(8000, 10000]","(150, 250]",0.0,0.0,,0.0,,,,"(1000, 2500]",1.0,0.0
4504469569012,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.88-2-30,"(2000, 3000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4506194891311,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(200, 1000]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
4507577636065,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(200, 1000]","(900, 1150]",0.0,0.0,,1.0,,,,,,0.0
4509363043402,CE,CAUCAIA,Segmento 7,206-2 - Sociedade Empresária Limitada,Fonte 1,77.34-8-38,"(200000, 1000000]","(5000, 8000]",0.0,5.0,,1.0,,,,,,0.0
